,INDEX,ID,Nickname,commentCount,playCount,shareCount,url,neg,neu,pos,containsMisinformation,Desc,Unigram_Score,Bigram_Score
572,739,6.8e+18,NDJ,5287,20300000,13400,https://www.tiktok.com/@nathandavisjrndj/video/6804890037994523910,0.225,0.362,0.413,0,corona virus scare coronavirus fyp foryou singing tiktok music moncherielle,0.6,0.1111111111111111
573,740,6.87e+18,Nichola Cseko,23300,19700000,29200,https://www.tiktok.com/@nicholaray/video/6867534933536115973,0.0,1.0,0.0,0,covid test mom coronavirus covid covid covid covidtesting coronaviruschallenge,0.3333333333333333,0.0
574,741,6.81e+18,IfyAniefuna💚,10500,28100000,279000,https://www.tiktok.com/@iifunanyau/video/6807045300708969734,0.155,0.548,0.297,0,morning sure neighbors good socialdistancing coronavirus corona quarantine,0.375,0.0
575,742,6.81e+18,Atias Phonsavathdy,9674,10100000,71100,https://www.tiktok.com/@atiasphonsavathdy/video/6813361524355255558,0.0,0.826,0.174,0,smart tho fyp beyondscaredstraight comedy funny xyzbca coronavirus,0.125,0.0
576,743,6.8e+18,Parker James,9334,11700000,115600,https://www.tiktok.com/@parker_james/video/6804143176010517765,0.0,0.902,0.098,0,steven got wash real handstoiletpaper besafe coronavirus,0.14285714285714285,0.0
577,744,6.8e+18,The Daily Show,9443,11100000,137300,https://www.tiktok.com/@thedailyshow/video/6800018032346270981,0.0,0.843,0.157,0,roy got virus foryoupage fyp comedy dailyshow coronavirus,0.375,0.0
578,745,6.82e+18,villela.frank,8790,11700000,9701,https://www.tiktok.com/@villela.frank/video/6824290061463325957,0.16,0.84,0.0,0,flirting workout fypforyouhoustonfirtinggirlsquarantineworkoutcoronavirusforyourpage,0.0,0.0
579,746,6.81e+18,Hilary Tanner,5928,9300000,23000,https://www.tiktok.com/@hilarytanner/video/6813405159658458374,0.0,1.0,0.0,0,love u madisonbeer madisonbeer coronavirus,0.25,0.0
580,747,6.81e+18,shalom,24700,10500000,109500,https://www.tiktok.com/@shalommargaret/video/6812344808426753286,0.0,0.769,0.231,0,happens reason song oceans hillsong united mood boost fyp foryou boredathome coronavirus,0.08333333333333333,0.0
581,748,6.89e+18,cbsnews,33400,11200000,99200,https://www.tiktok.com/@cbsnews/video/6886206451245845765,0.0,0.513,0.487,0,obama literally left white house pandemic playbook news obama coronavirus trump,0.6,0.1
582,749,6.8e+18,AJ Correia,34300,9600000,163100,https://www.tiktok.com/@ajcorreia3/video/6803123111966362885,0.0,0.345,0.655,0,cancel school petition school coronavirus student teacher smart,0.42857142857142855,0.0
583,750,6.81e+18,Funny memes,13500,14900000,97300,https://www.tiktok.com/@tiktokmemestir/video/6806076484973792518,0.0,1.0,0.0,0,fyp foryoupage coronavirus foryou viral xyzbca,0.3333333333333333,0.0
584,751,6.9e+18,Lewis Capaldi,20900,11400000,60800,https://www.tiktok.com/@lewiscapaldi/video/6902047024506539266,0.0,1.0,0.0,0,im kingoftiktok foryou coronavirus,0.25,0.0
585,752,6.8e+18,Zamik,14800,83800000,28600,https://www.tiktok.com/@zamik.official/video/6802148887411903750,0.0,0.597,0.403,0,corona virus trend coronavirus fyp viral,0.6666666666666666,0.2
586,753,6.81e+18,Sarah Graysun,2441,10300000,20100,https://www.tiktok.com/@sarahgraysun/video/6806401637096246534,0.0,1.0,0.0,0,thought actually called noahschnacky allieschnacky colbyschnacky coronavirus,0.14285714285714285,0.0
587,754,6.81e+18,dom dom 🤪🦋💫,2653,13900000,9968,https://www.tiktok.com/@dominiquemills3/video/6810314438160174342,0.0,1.0,0.0,0,heres fixing sisters new house quarantine fyp foryou diy foryoupage checkonit sisters coronavirus houseflip,0.3076923076923077,0.0
588,755,6.8e+18,Jamil Jamel Neffati,3203,17300000,5939,https://www.tiktok.com/@neffatibrothers/video/6804085662531341574,0.0,0.463,0.537,0,justmaiko course join trend coronavirus,0.4,0.0
589,756,6.82e+18,Jesús,4712,9400000,54700,https://www.tiktok.com/@juixxe/video/6816075367548275974,0.0,1.0,0.0,0,cant believe worked watch til end fyp coronavirus facemask,0.2222222222222222,0.0
590,757,6.8e+18,SuzyAntonyan,3925,13000000,19500,https://www.tiktok.com/@realsuzyantonyan/video/6804244924096187653,0.0,1.0,0.0,0,finally found toilet paper refrigerator fyp foryourpage viral coronavirus,0.2222222222222222,0.25
591,758,6.81e+18,Brooklynn Bradley,7199,10700000,60800,https://www.tiktok.com/@hellobrooklynn5/video/6813378878128622854,0.259,0.741,0.0,0,nice meet today thelesliejordan whip fire coronavirus covid lesliejordan,0.2222222222222222,0.0
592,759,6.81e+18,Vedantu Motivation,9549,14100000,112500,https://www.tiktok.com/@v_motivate/video/6805141181593292033,0.0,1.0,0.0,0,arvindarora hindimotivation covid coronavirus viral vedantu edutok namaste,0.25,0.0
593,760,6.81e+18,Garny,9587,9700000,262500,https://www.tiktok.com/@garnytho/video/6805652502663466246,0.0,1.0,0.0,0,phineas ferb corona foryoupage fliptheswitch butter gloss pop coronavirus,0.2222222222222222,0.0
594,761,6.81e+18,Luke Van Tassel,3739,7200000,19800,https://www.tiktok.com/@lukeoakvt/video/6813389562501418245,0.0,0.848,0.152,0,audio unintentionally got worse worse video coronavirus,0.5,0.0
595,762,6.8e+18,Michael Eskandar,15100,12300000,110900,https://www.tiktok.com/@mike.eskandar/video/6801218615728147717,0.0,0.294,0.706,0,cap getting kinda scary distorted fyp highschool nj coronavirus ny,0.1,0.0
596,763,6.81e+18,craig,7975,12500000,16100,https://www.tiktok.com/@craig.tv/video/6809197384489323782,0.0,0.795,0.205,0,annoy neighbours lockdown level big party quarantine lockdown coronavirus fyp foryou foryoupage,0.45454545454545453,0.0
597,764,6.83e+18,Nick&Sienna🌹,32000,7900000,10100,https://www.tiktok.com/@nickandsienna/video/6827917284934257925,0.0,1.0,0.0,0,didnt think possible love youve proven wrong love siennarose coronavirus reunion,0.1,0.0
598,765,6.82e+18,Gianna D'Amico,22600,12200000,5155,https://www.tiktok.com/@giannafdamico/video/6823197205009157382,0.398,0.248,0.354,0,hours n essentialworker coronavirus nightshift emergencydepartmentlife,0.3333333333333333,0.0
599,766,6.8e+18,Twiniboo,14000,12500000,81800,https://www.tiktok.com/@twiniboo/video/6804604303756627206,0.351,0.649,0.0,0,shykids fyp favoriteartist foryoupage cat animals catsoftiktok coronavirus,0.25,0.0
600,767,6.81e+18,Nikita Deft,4102,59300000,8697,https://www.tiktok.com/@nikitadeft/video/6805174750923541766,0.0,0.708,0.292,1,dropped ice creamwhy europe main site coronavirus inst nikitadeft katedeft photocoronavirusbangkok,0.2727272727272727,0.0
601,768,6.81e+18,Hari Sanil,6848,10500000,69300,https://www.tiktok.com/@hari_sanil/video/6805199759771536645,0.0,1.0,0.0,0,coronavirus fyp,0.5,0.0
602,769,6.81e+18,Tully Moazz,8148,16200000,22900,https://www.tiktok.com/@tullymoazz/video/6807731176854392066,0.187,0.643,0.17,0,corona coronavirus coronatimes quarantine maskchallenge tiktokvietnam trending toivatv marvel,0.3333333333333333,0.0
603,770,6.81e+18,help pls thanks,23300,7400000,111900,https://www.tiktok.com/@hehimboredlol/video/6806698910120267014,0.0,1.0,0.0,0,things quarantine fyp foryou foryoupage imbored quarantine corona coronavirus help lol,0.3,0.0
604,771,6.8e+18,Johari ka Johar,3370,35400000,79900,https://www.tiktok.com/@joharikajohar/video/6800999399422954753,0.0,0.763,0.237,0,safe care ur family specially childrens coronavirus foryourpage tiktokindia viral trending joharikajohar,0.25,0.0
605,772,6.8e+18,🦋,30200,8600000,40300,https://www.tiktok.com/@hamsmillerr/video/6803483101206007046,0.0,0.455,0.545,0,ive waited months fyp greenscreen runnin coronavirus billieeilish upset,0.2222222222222222,0.0
606,773,6.8e+18,Vlad J. Stoyanov,3362,27700000,33700,https://www.tiktok.com/@vlad_j_stoyanov/video/6803441560135470342,0.167,0.652,0.181,0,corona coronavirus coronaochallenge,0.6666666666666666,0.0
607,774,6.83e+18,user450453,16800,15800000,240500,https://www.tiktok.com/@joseomarsr/video/6829800198940724486,0.0,1.0,0.0,0,familystorytime electricitygame foryoupage fyp foryou viral quarantine coronavirus cuarentena comedy comedia,0.2727272727272727,0.0
608,775,6.81e+18,Twins Style,3640,23900000,19100,https://www.tiktok.com/@twinsstylee/video/6806307584287591685,0.0,1.0,0.0,0,friend coronatime coronavirus,0.3333333333333333,0.0
609,776,6.97e+18,Knowledge Strength Integrity,6833,11100000,26400,https://www.tiktok.com/@.ksi.clips/video/6965201890535558406,0.0,1.0,0.0,1,fyp reaction coronavirus viral foryoupage ksi comedy trending,0.375,0.0
610,777,6.86e+18,Microworld Explorer,19500,12100000,50600,https://www.tiktok.com/@microworldexplorer/video/6857621999427112197,0.0,1.0,0.0,0,know covid coronavirus mask foryou fyp foryoupage macro photography superzoom,0.3,0.0
611,778,6.81e+18,sydney,7402,8800000,78600,https://www.tiktok.com/@sydneyjulc/video/6809678671327005957,0.0,0.407,0.593,0,tell lips fit face perfectly thisisforrachel quarantine coronavirus fyp foryoupage catsoftiktok rachel cat,0.23076923076923078,0.0
612,779,6.8e+18,World Economic Forum,4197,45100000,33900,https://www.tiktok.com/@worldeconomicforum/video/6798555211460906245,0.231,0.769,0.0,0,wash hands stop coronavirus covid coronavirus coronavirusspreading flu health handwashing hospital soap clean,0.5833333333333334,0.08333333333333333
613,780,6.93e+18,Alyssa,35300,6800000,42200,https://www.tiktok.com/@alyssaxrosee/video/6928945195161586949,0.0,1.0,0.0,0,videography coronavirus socialdistance,0.3333333333333333,0.0
614,781,6.8e+18,Blake Grigsby,6363,18400000,33800,https://www.tiktok.com/@itsblakegrigsby/video/6803400402076273925,0.241,0.759,0.0,0,cant believe actually worked couldnt coronavirus lifeathome,0.2857142857142857,0.0
615,782,6.9e+18,cbsnews,60100,15600000,263300,https://www.tiktok.com/@cbsnews/video/6901742421084769541,0.0,0.645,0.355,0,researchers found blood donations december contained antibodies covid china reported case news coronavirus,0.6153846153846154,0.0
616,783,6.81e+18,RYANIQ,6121,11500000,58500,https://www.tiktok.com/@ryaniqgod/video/6806569720477650181,0.0,1.0,0.0,0,dad pulls bottle flip century challengeforyou fyp fypchchallenge bottle dad angrydaddy coronavirus,0.2,0.0
617,784,6.8e+18,Kamil Franków,13400,18300000,40600,https://www.tiktok.com/@kamilfrankow/video/6800692214084177157,0.0,0.8,0.2,0,czy ju przesada co tym licie dlaciebie xyzbca viral foryou coronavirus mlodyszymix,0.16666666666666666,0.0
618,785,6.81e+18,Summer Stebens Scott,4682,13000000,37700,https://www.tiktok.com/@summerrrscottt/video/6809497253602987270,0.0,1.0,0.0,0,people ask quarantine coronavirus covid mosaic mosaicart fyp foryou foryoupage comeontiktok doyourthing diy,0.23076923076923078,0.0
619,786,6.85e+18,DAVID🤠,8620,8800000,14300,https://www.tiktok.com/@davidjustinn/video/6851739725129075974,0.0,1.0,0.0,0,couple taken social distancing corona virus extremely coronavirus prettycool,0.4444444444444444,0.25
620,787,6.82e+18,Dani Mulder,4346,11200000,7138,https://www.tiktok.com/@danielle.mulder_/video/6824505296992488710,0.0,0.44,0.56,0,xyzbca tiktoksouthafrica woodridge coronavirus react wild outdoors salockdown,0.25,0.0
621,788,6.81e+18,debiderryberry,18800,8600000,31100,https://www.tiktok.com/@debiderryberry/video/6810149593695718662,0.0,1.0,0.0,0,know voices guys stay tuned moodboost foryou voiceover acting coronavirus fyp debiderryberry,0.08333333333333333,0.0
622,789,6.81e+18,👑 Akash Yadav 👑,4607,29200000,189400,https://www.tiktok.com/@i_akash_yadav/video/6806512796159724802,0.0,0.489,0.511,0,support janta curfew coronavirus safehands waitforit tiktokindia viral truth trending foryou foryoupage,0.25,0.0
623,790,6.81e+18,Libby C,7093,6600000,40500,https://www.tiktok.com/@iamlibbyhearmesnore/video/6806724632188685573,0.0,1.0,0.0,0,ideas foryou fyp boredathome coronavirus quarantine,0.3333333333333333,0.0
624,791,6.8e+18,Jesus Corona,7327,8500000,54600,https://www.tiktok.com/@realjesuscorona/video/6804586571564715269,0.148,0.852,0.0,0,coronavirus dominating news dont let stop seeing positive world eyes entreprener,0.5454545454545454,0.0
625,792,6.89e+18,jack,36900,6700000,88500,https://www.tiktok.com/@jack_img/video/6889147710457302277,0.0,1.0,0.0,0,hope people relate greenscreenvideo quarantine corona coronavirus coronacation lockdown fyp,0.5,0.0
626,793,6.8e+18,AIMIM,13400,14400000,155400,https://www.tiktok.com/@aimim_national/video/6800347969141968129,0.205,0.579,0.216,0,allah humein coronavirus se bachaaye nafrat se bachaaye aur firqaparasti se bachaaye covid,0.1111111111111111,0.0
627,794,6.81e+18,Jony ⚡️,13200,10600000,19900,https://www.tiktok.com/@jonyrinko/video/6805818737418161413,0.187,0.604,0.209,0,coronavirus joke inst jonyrinko,0.5,0.0
628,795,6.81e+18,ADHD survivor,11700,14000000,77000,https://www.tiktok.com/@alliclowns/video/6809667965156396294,0.0,0.734,0.266,0,years destruction londoners eiffel tower covid coronavirus foryou fyp london uk quarantine,0.5,0.0
629,796,6.81e+18,Emre Balım,3496,17000000,1499,https://www.tiktok.com/@sanatsokakta/video/6807002603289971974,0.381,0.46,0.159,0,bana huzur veriyor sen ne hissettin eliniy ka washyourhands stayathome evdekal coronavirus covid tiktok viral fyp word foryou,0.2222222222222222,0.0
630,797,6.8e+18,Vivek Verma 🎭,3188,58500000,155400,https://www.tiktok.com/@vivekverma.01/video/6801694474440428802,0.212,0.543,0.245,0,coronavirus trending viral foryou foryoupage vivekvermaa,0.3333333333333333,0.0
631,798,6.81e+18,Anuj Tkd😘🇮🇳,1449,19700000,3496,https://www.tiktok.com/@anujtkd/video/6812853175733816578,0.0,0.805,0.195,0,anujtkd selfdefence technique talentedramjyavan respectwomen deeprajrebellious tiktokindia taekwondo foryou coronavirus hand wash challenge,0.07692307692307693,0.0
632,799,6.8e+18,oye indori,4759,13300000,14400,https://www.tiktok.com/@oye_indori/video/6803332418557316353,0.18,0.674,0.146,0,helmet coronavirus sefty selfcare teamindori teamoyeindori comedy,0.14285714285714285,0.0
